comparing_sets	compound_name	max_tc	mean_tc
train vs train	terizidone	0.77778	0.31919
train vs train	vandetanib	0.84375	0.36907
train vs train	niflumic_acid	0.84211	0.28686
train vs train	crizotinib	0.70588	0.34513
train vs train	diazepam	0.84906	0.31990
train vs train	piribedil	0.69231	0.35999
train vs train	dipivefrin	0.76190	0.34500
train vs train	droperidol	0.88333	0.36532
train vs train	miltefosine	0.79592	0.27178
train vs train	lynestrenol	0.94118	0.25947
train vs train	regorafenib	0.78947	0.32888
train vs train	empagliflozin	0.75472	0.31177
train vs train	temsirolimus	0.90769	0.40548
train vs train	rizatriptan	0.66667	0.29862
train vs train	oxiconazole	0.70000	0.29342
train vs train	melphalan	0.63043	0.32169
train vs train	benzydamine	0.64286	0.35424
train vs train	cilastatin	0.62963	0.32478
train vs train	alvimopan	0.76056	0.41892
train vs train	opipramol	0.80769	0.33700
train vs train	tranexamic_acid	0.77778	0.25649
train vs train	valerate	0.66667	0.18987
train vs train	desmopressin	0.90000	0.37864
train vs train	levocabastine	0.67308	0.34673
train vs train	racepinephrine	0.84848	0.31044
train vs train	racecadotril	0.59649	0.32142
train vs train	tenofovir	0.86154	0.34035
train vs train	deferasirox	0.71186	0.32616
train vs train	iobitridol	0.87273	0.36112
train vs train	lisdexamfetamine	0.68293	0.28857
train vs train	tixocortol	0.84783	0.32872
train vs train	josamycin	0.90909	0.36801
train vs train	ponatinib	0.75385	0.34822
train vs train	mianserin	0.92105	0.29483
train vs train	estropipate	0.70370	0.35329
train vs train	pyrantel	0.71154	0.27603
train vs train	megestrol	1.00000	0.29734
train vs train	citrate	0.69444	0.27383
train vs train	roxithromycin	0.79167	0.37200
train vs train	moclobemide	0.80392	0.34873
train vs train	pefloxacin	0.89394	0.38379
train vs train	dexrazoxane	0.67273	0.36985
train vs train	piretanide	0.77215	0.33981
train vs train	paroxetine	0.71429	0.34498
train vs train	tranylcypromine	0.50000	0.19534
train vs train	fluorouracil	0.84211	0.26186
train vs train	eribulin	0.73438	0.35932
train vs train	flunitrazepam	0.85714	0.31440
train vs train	ethionamide	0.56000	0.20173
train vs train	lornoxicam	0.90909	0.32609
train vs train	trichlormethiazide	0.92188	0.26813
train vs train	propylene_glycol	0.68182	0.18825
train vs train	pyridostigmine	0.72093	0.30500
train vs train	dibasic_potassium_phosphate	1.00000	0.12822
train vs train	irbesartan	0.70423	0.34177
train vs train	cefoxitin	0.87143	0.37385
train vs train	meclizine	0.86111	0.28924
train vs train	heroin	0.87273	0.38046
train vs train	gonadorelin	0.94667	0.40233
train vs train	lactose	0.91667	0.28637
train vs train	mephenesin	0.90625	0.28589
train vs train	paliperidone	0.88889	0.37602
train vs train	morniflumate	0.76562	0.36270
train vs train	retapamulin	0.72464	0.37214
train vs train	dexbrompheniramine	1.00000	0.27694
train vs train	estrogens	0.97059	0.29986
train vs train	benazepril	0.78462	0.40353
train vs train	benzoyl_peroxide	0.61905	0.20288
train vs train	olmesartan	0.81159	0.36787
train vs train	hydroxycitric_acid	1.00000	0.22091
train vs train	ondansetron	0.76923	0.34758
train vs train	levofloxacin	0.89394	0.38322
train vs train	mephobarbital	0.84000	0.33847
train vs train	sirolimus	0.92188	0.40680
train vs train	rasagiline	0.54286	0.23097
train vs train	pipamperone	0.75000	0.35122
train vs train	pimozide	0.88333	0.34839
train vs train	fesoterodine	0.78049	0.35516
train vs train	etravirine	0.64912	0.29566
train vs train	benzyl_alcohol	0.78571	0.16263
train vs train	arsenic	0.66667	0.03198
train vs train	moxifloxacin	0.85526	0.39847
train vs train	felbamate	0.67500	0.28339
train vs train	simethicone	0.37500	0.14464
train vs train	choline	0.65789	0.25033
train vs train	diflorasone	0.95745	0.32015
train vs train	dinoprost	0.94444	0.29712
train vs train	toremifene	0.88095	0.31126
train vs train	stavudine	0.88525	0.35423
train vs train	anidulafungin	0.86486	0.42292
train vs train	isosorbide_dinitrate	0.60417	0.25708
train vs train	dasatinib	0.70130	0.37965
train vs train	nystatin	0.98000	0.36420
train vs train	aliskiren	0.76923	0.39455
train vs train	levoleucovorin	0.88889	0.35144
train vs train	tacrolimus	0.92188	0.39866
train vs train	methadone	0.61538	0.28332
train vs train	glycerin	0.90909	0.19819
train vs train	viloxazine	0.93333	0.35555
train vs train	ropivacaine	0.95745	0.35171
train vs train	trolamine_salicylate	0.69231	0.35152
train vs train	rilmenidine	0.51923	0.25195
train vs train	ifenprodil	0.71429	0.35606
train vs train	loracarbef	0.83607	0.34028
train vs train	enoxacin	0.91045	0.38567
train vs train	triprolidine	0.85366	0.29368
train vs train	amiloride	0.65957	0.25559
train vs train	docosahexaenoate	0.95000	0.19932
train vs train	distigmine	0.75000	0.38485
train vs train	cinacalcet	0.65714	0.25126
train vs train	caffeine	0.79245	0.32196
train vs train	propolis	0.77551	0.33001
train vs train	bedaquiline	0.69737	0.40059
train vs train	pyroglutamate	0.65789	0.29684
train vs train	nalbuphine	0.94545	0.37679
train vs train	oxymetholone	0.89744	0.31244
train vs train	isoflurane	1.00000	0.09880
train vs train	disopyramide	0.62500	0.32677
train vs train	terconazole	0.83784	0.38407
train vs train	bicalutamide	0.67568	0.31450
train vs train	isometheptene	0.59091	0.18059
train vs train	beta_carotene	0.72000	0.16972
train vs train	rufinamide	0.71154	0.28855
train vs train	sulfadoxine	0.81250	0.30963
train vs train	silodosin	0.78947	0.41730
train vs train	topiramate	0.66216	0.28841
train vs train	azacitidine	0.93333	0.34799
train vs train	bosutinib	0.83333	0.38684
train vs train	aztreonam	0.68085	0.29580
train vs train	tianeptine	0.70115	0.35335
train vs train	procarbazine	0.57143	0.25682
train vs train	loxapine	0.83333	0.32182
train vs train	bromocriptine	0.85366	0.40890
train vs train	cefuroxime	0.85185	0.34667
train vs train	albuterol	0.95238	0.31035
train vs train	iloperidone	0.74286	0.38142
train vs train	calcium_citrate	1.00000	0.20386
train vs train	flunarizine	0.87879	0.27598
train vs train	afatinib	0.77922	0.39268
train vs train	olopatadine	0.71698	0.34056
train vs train	valrubicin	0.76812	0.39992
train vs train	nelfinavir	0.84286	0.41037
train vs train	levothyroxine	0.76923	0.31554
train vs train	cinnarizine	0.87879	0.27653
train vs train	nimesulide	0.66216	0.26841
train vs train	bromperidol	0.77778	0.34090
train vs train	daptomycin	0.85333	0.41812
train vs train	sodium_tetradecyl_sulfate	0.80392	0.20764
train vs train	vortioxetine	0.68627	0.30270
train vs train	lithium_carbonate	0.92857	0.12415
train vs train	helium	0.66667	0.03361
train vs train	magnesium_sulfate	0.96552	0.13800
train vs train	ceritinib	0.72727	0.33795
train vs train	aminosalicylic_acid	0.96429	0.28312
train vs train	sodium_sulfate	0.93103	0.13857
train vs train	isopropyl_myristate	0.79167	0.21124
train vs train	eletriptan	0.81818	0.32742
train vs train	mepenzolate	0.86538	0.36098
train vs train	tirofiban	0.72500	0.35842
train vs train	thiopental	0.86538	0.31452
train vs train	tiapride	0.86486	0.34482
train vs train	kaolin	0.73913	0.14094
train vs train	fluticasone	0.91667	0.31176
train vs train	polymyxin_b	0.93651	0.40477
train vs train	thalidomide	0.90000	0.35634
train vs train	fenspiride	0.72414	0.37841
train vs train	pazopanib	0.78788	0.27823
train vs train	busulfan	0.76087	0.20919
train vs train	montelukast	0.64706	0.33574
train vs train	tiagabine	0.72000	0.33908
train vs train	tolterodine	0.78049	0.32013
train vs train	halofantrine	0.75510	0.31953
train vs train	gluconate	0.67647	0.23290
train vs train	misoprostol	0.89744	0.31318
train vs train	trovafloxacin	0.77143	0.36066
train vs train	calcium_glubionate	0.82500	0.28491
train vs train	mibefradil	0.76923	0.40578
train vs train	methotrexate	0.87692	0.37801
train vs train	amifostine	0.60784	0.24168
train vs train	acrivastine	0.85366	0.34551
train vs train	sodium_chloride	1.00000	0.05067
train vs train	butorphanol	0.84906	0.35795
train vs train	isoxsuprine	0.75676	0.31908
train vs train	hexamidine	1.00000	0.29022
train vs train	pantoprazole	0.86154	0.32708
train vs train	ruxolitinib	0.58140	0.24815
train vs train	ascorbic_acid	0.83333	0.27495
train vs train	bepotastine	0.83019	0.37868
train vs train	tropisetron	0.85106	0.36127
train vs train	bupivacaine	0.95745	0.35301
train vs train	tacrine	0.62963	0.24300
train vs train	cefepime	0.90805	0.36385
train vs train	alfentanil	0.73077	0.38055
train vs train	ethanol	1.00000	0.36396
train vs train	temazepam	1.00000	0.31889
train vs train	doxapram	0.73214	0.37746
train vs train	ceftibuten	0.82353	0.34995
train vs train	diazoxide	0.85246	0.25692
train vs train	rimexolone	0.87500	0.30602
train vs train	atenolol	0.77778	0.34980
train vs train	zolmitriptan	0.65672	0.36860
train vs train	potassium_iodide	1.00000	0.04613
train vs train	maraviroc	0.74242	0.34560
train vs train	fosamprenavir	0.93976	0.34523
train vs train	tamsulosin	0.78481	0.33828
train vs train	oxytetracycline	0.98113	0.34886
train vs train	loratadine	0.67857	0.33898
train vs train	mequitazine	0.79070	0.28370
train vs train	activated_charcoal	1.00000	0.03036
train vs train	oxybutynin	0.68182	0.32704
train vs train	bendroflumethiazide	0.89231	0.28395
train vs train	manidipine	0.89706	0.34671
train vs train	pentobarbital	0.95745	0.32990
train vs train	gliclazide	0.73077	0.30107
train vs train	leflunomide	0.58491	0.28041
train vs train	lormetazepam	1.00000	0.31889
train vs train	temocillin	0.91071	0.33829
train vs train	etidronate	0.80769	0.17298
train vs train	mirabegron	0.69014	0.34400
train vs train	balsalazide	0.70833	0.35266
train vs train	hydroxychloroquine	0.83333	0.36045
train vs train	proglumetacin	0.77778	0.42284
train vs train	mexiletine	0.69444	0.28685
train vs train	chlorthalidone	0.79710	0.29734
train vs train	biotin	0.65714	0.33161
train vs train	primidone	0.82609	0.32238
train vs train	desogestrel	0.94444	0.26079
train vs train	strontium_chloride	1.00000	0.12090
train vs train	etretinate	0.82759	0.26606
train vs train	mycophenolate	0.88235	0.32673
train vs train	risedronate	0.65306	0.24683
train vs train	cephradine	0.94828	0.34193
train vs train	propiomazine	0.95349	0.31839
train vs train	potassium_citrate	0.95652	0.20447
train vs train	antipyrine	0.88636	0.28242
train vs train	tiaprofenate	1.00000	0.22044
train vs train	floxuridine	0.96875	0.36331
train vs train	protriptyline	0.86667	0.24729
train vs train	ceftazidime	0.88235	0.35960
train vs train	dihydroergocristine	0.97260	0.42312
train vs train	deoxycholate	0.85366	0.32739
train vs train	phloroglucinol	0.84211	0.20649
train vs train	silymarin	0.81818	0.31504
train vs train	phentolamine	0.62500	0.35016
train vs train	cefixime	0.87179	0.34519
train vs train	isopropyl_alcohol	0.57143	0.11835
train vs train	panthenol	1.00000	0.31728
train vs train	phenyltoloxamine	0.80952	0.32602
train vs train	adrafinil	0.73333	0.26255
train vs train	norgestimate	0.68000	0.30322
train vs train	chloride_ion	0.75000	0.04422
train vs train	imidapril	0.79032	0.40166
train vs train	acenocoumarol	0.70175	0.31206
train vs train	linoleate	0.77778	0.18506
train vs train	nelarabine	0.89062	0.37379
train vs train	amphotericin	0.98000	0.36216
train vs train	indinavir	0.88060	0.42889
train vs train	naratriptan	0.84848	0.33086
train vs train	zidovudine	0.84058	0.35537
train vs train	nilotinib	0.70175	0.30699
train vs train	nefazodone	0.82278	0.36473
train vs train	indoramin	0.77778	0.34473
train vs train	strontium	0.77143	0.32632
train vs train	epinastine	0.61364	0.26535
train vs train	bupropion	0.60000	0.21951
train vs train	penicillin_v	0.85714	0.39701
train vs train	hyaluronate	0.76271	0.35582
train vs train	ethinyl_estradiol	0.97059	0.29412
train vs train	atorvastatin	0.69512	0.39548
train vs train	hexachlorophene	0.80000	0.23810
train vs train	mechlorethamine	0.56250	0.21425
train vs train	apremilast	0.77500	0.36647
train vs train	clorazepate	0.83333	0.31999
train vs train	azathioprine	0.64062	0.25931
train vs train	aconite	0.75000	0.19698
train vs train	sodium	0.83871	0.12443
train vs train	tribenoside	0.62222	0.30830
train vs train	enfuvirtide	0.84932	0.40184
train vs train	clomipramine	0.90244	0.29952
train vs train	tipranavir	0.64835	0.33762
train vs train	cloxazolam	0.76923	0.37364
train vs train	brotizolam	0.85417	0.24854
train vs train	magnesium_salicylate	0.82143	0.25212
train vs train	clofazimine	0.61111	0.25908
train vs train	methenolone	0.92308	0.30291
train vs train	codeine	0.92157	0.37134
train vs train	ivacaftor	0.71429	0.34420
train vs train	quetiapine	0.75000	0.33247
train vs train	carbon_dioxide	0.42857	0.09933
train vs train	pipemidate	0.91045	0.38660
train vs train	orlistat	0.64516	0.32164
train vs train	taurine	0.73077	0.21902
train vs train	betahistine	0.66667	0.25460
train vs train	ramipril	0.96296	0.38459
train vs train	enzalutamide	0.63934	0.31838
train vs train	clonixin	0.84211	0.29205
train vs train	magnesium_citrate	1.00000	0.20386
train vs train	guaiacolsulfonate	0.68966	0.22918
train vs train	iopamidol	0.82692	0.33047
train vs train	meprednisone	0.97778	0.32877
train vs train	potassium_gluconate	0.86667	0.21610
train vs train	penbutolol	0.83673	0.34341
train vs train	phenylephrine	0.76923	0.32033
train vs train	linagliptin	0.76712	0.38310
train vs train	methenamine	0.51429	0.21327
train vs train	papaveretum	0.80645	0.39357
train vs train	vigabatrin	0.65385	0.22215
train vs train	netilmicin	0.76667	0.37297
train vs train	metaxalone	0.62264	0.34069
train vs train	inamrinone	0.67742	0.33048
train vs train	chlorzoxazone	0.72093	0.27955
train vs train	bufexamac	0.62745	0.31416
train vs train	amphetamine	1.00000	0.30347
train vs train	flavoxate	0.70312	0.37879
train vs train	magnesium_chloride	1.00000	0.12090
train vs train	exenatide	0.92593	0.40546
train vs train	creatine	0.65000	0.26593
train vs train	anastrozole	0.66667	0.25563
train vs train	nortriptyline	0.86667	0.23939
train vs train	darifenacin	0.72414	0.36382
train vs train	indobufen	0.66102	0.35410
train vs train	paclitaxel	0.85714	0.36486
train vs train	celecoxib	0.79104	0.25784
train vs train	aluminum_sulfate	0.93103	0.13025
train vs train	rifaximin	0.74074	0.37289
train vs train	carbon_monoxide	0.50000	0.05597
train vs train	lorcaserin	0.59524	0.24036
train vs train	verteporfin	0.63380	0.34593
train vs train	tafluprost	0.95455	0.32664
train vs train	nefopam	0.76190	0.30746
train vs train	coenzyme_a	0.76238	0.39572
train vs train	cifenline	0.58824	0.32921
train vs train	cefditoren	0.90244	0.34536
train vs train	ibandronate	0.69643	0.28627
train vs train	thiethylperazine	0.93182	0.30472
train vs train	triclofos	0.68966	0.18244
train vs train	nicorandil	0.58462	0.31019
train vs train	valproate	0.69444	0.23087
train vs train	axitinib	0.54762	0.26963
train vs train	isoconazole	1.00000	0.30698
train vs train	adefovir	0.86154	0.33992
train vs train	phenytoin	0.71739	0.30497
train vs train	lomustine	0.87500	0.27407
train vs train	telmisartan	0.69841	0.35633
train vs train	disulfiram	0.51515	0.18196
train vs train	fosfestrol	0.50000	0.26487
train vs train	benperidol	0.85000	0.37538
train vs train	capecitabine	0.73418	0.37095
train vs train	glycyrrhizinate	0.83333	0.32685
train vs train	econazole	1.00000	0.30698
train vs train	efavirenz	0.72093	0.27895
train vs train	flucytosine	0.75000	0.23674
train vs train	glimepiride	0.75824	0.34298
train vs train	promethazine	0.92683	0.28679
train vs train	pyrimethamine	0.78571	0.25809
train vs train	dalfampridine	0.65385	0.18279
train vs train	magnesium	0.66667	0.03319
train vs train	penicillin_g	0.85714	0.39121
train vs train	flurandrenolide	0.98148	0.33469
train vs train	ioxilan	0.96078	0.36173
train vs train	vitamin_k_1	1.00000	0.27317
train vs train	phenylalanine	0.73077	0.25759
train vs train	aprepitant	0.73750	0.37717
train vs train	leuprolide	0.93671	0.40563
train vs train	desloratadine	0.60000	0.26631
train vs train	sultamicillin	0.73864	0.33578
train vs train	hypochlorite	0.63636	0.07198
train vs train	methocarbamol	0.81818	0.33767
train vs train	aspartic_acid	0.78125	0.24702
train vs train	indigo	0.56000	0.29861
train vs train	aminopyrine	0.88636	0.29277
train vs train	lenvatinib	0.78947	0.34017
train vs train	duloxetine	0.71429	0.30410
train vs train	leucovorin	0.88889	0.36716
train vs train	vilanterol	0.77778	0.34575
train vs train	bexarotene	0.73333	0.24903
train vs train	ampicillin	0.91379	0.33413
train vs train	emtricitabine	0.92308	0.33738
train vs train	thiamine	0.64384	0.33331
train vs train	glutamate	0.74194	0.24788
train vs train	chlorothiazide	0.91935	0.26877
train vs train	sofosbuvir	0.71429	0.36893
train vs train	etilefrine	0.72222	0.29479
train vs train	terfenadine	0.88889	0.35190
train vs train	nitrogen	0.42857	0.06103
train vs train	etifoxine	0.55556	0.29705
train vs train	cefoperazone	0.86207	0.37549
train vs train	mometasone	0.97826	0.32640
train vs train	selenium	1.00000	0.04326
train vs train	idelalisib	0.70175	0.32868
train vs train	lamotrigine	0.78947	0.23086
train vs train	pinaverium	0.73134	0.36206
train vs train	zinc_chloride	0.75000	0.04848
train vs train	entecavir	0.78873	0.36678
train vs train	fusidate	0.82979	0.32041
test vs test	ofloxacin	0.77465	0.38566
test vs test	ciprofibrate	0.64706	0.25761
test vs test	clotrimazole	0.60000	0.24031
test vs test	dobesilic_acid	0.55556	0.22370
test vs test	thiocolchicoside	0.70492	0.38052
test vs test	levetiracetam	0.84444	0.34235
test vs test	gabapentin	0.60606	0.28649
test vs test	danazol	0.72000	0.31942
test vs test	dyclonine	0.88636	0.35951
test vs test	enoximone	0.54412	0.30044
test vs test	terazosin	0.95522	0.40301
test vs test	cefazolin	0.83333	0.35984
test vs test	dofetilide	0.78873	0.34633
test vs test	norfloxacin	0.77465	0.39071
test vs test	donepezil	0.79167	0.38245
test vs test	doripenem	0.73171	0.34774
test vs test	calcium_carbonate	0.56250	0.12138
test vs test	penicillin	0.70833	0.39555
test vs test	trifluridine	0.82353	0.37265
test vs test	sincalide	0.72632	0.38290
test vs test	lutein	0.72093	0.28746
test vs test	nitazoxanide	0.63514	0.31520
test vs test	guanfacine	0.48780	0.24872
test vs test	candesartan	0.66216	0.36131
test vs test	zanamivir	0.68750	0.33770
test vs test	amitriptyline	0.76316	0.24896
test vs test	piracetam	0.84444	0.33952
test vs test	methyldopate	0.70492	0.35574
test vs test	iopromide	0.83051	0.37201
test vs test	troxerutin	0.79592	0.35171
test vs test	arsenic_trioxide	0.00000	0.00000
test vs test	dihydroergocryptine	0.96667	0.38579
test vs test	erythromycin	0.70833	0.39285
test vs test	niacin	0.50000	0.21655
test vs test	milrinone	0.72500	0.26951
test vs test	silver_nitrate	0.51351	0.11402
test vs test	oxacillin	0.72857	0.34875
test vs test	dexmethylphenidate	0.61765	0.32156
test vs test	ethenzamide	0.55263	0.30456
test vs test	clioquinol	0.56667	0.25925
test vs test	deferiprone	0.48276	0.30332
test vs test	fenoldopam	0.64815	0.33623
test vs test	ammonium	0.54348	0.15367
test vs test	oxcarbazepine	0.78378	0.30727
test vs test	bezafibrate	0.60000	0.35972
test vs test	urapidil	0.73077	0.39563
test vs test	diflucortolone	0.97826	0.32537
test vs test	clobazam	0.69091	0.32771
test vs test	halcinonide	0.83636	0.33601
test vs test	telavancin	0.73404	0.40346
test vs test	pentoxifylline	0.81159	0.38622
test vs test	eicosapentaenoate	0.50000	0.20584
test vs test	loperamide	0.71429	0.38729
test vs test	procainamide	0.62500	0.30815
test vs test	acetaminophen	0.61364	0.35079
test vs test	althiazide	0.90278	0.29870
test vs test	orphenadrine	0.91176	0.31083
test vs test	pancuronium	0.76923	0.39309
test vs test	hydralazine	0.74286	0.21156
test vs test	trimethoprim	0.66667	0.32171
test vs test	lithium_citrate	0.72000	0.20726
test vs test	tioconazole	0.63043	0.29270
test vs test	glutathione	0.69231	0.30297
test vs test	melatonin	0.64706	0.36556
test vs test	torsemide	0.74194	0.27817
test vs test	plerixafor	0.58696	0.28117
test vs test	acetylcarnitine	0.74286	0.27578
test vs test	metronidazole	0.65753	0.33023
test vs test	atosiban	0.84211	0.41235
test vs test	vidarabine	0.85246	0.37269
test vs test	cetrorelix	0.96203	0.40352
test vs test	methyclothiazide	0.84932	0.31161
test vs test	chlormadinone	0.95455	0.31280
test vs test	magnesium_lactate	0.69565	0.18855
test vs test	perhexiline	0.61765	0.24325
test vs test	docetaxel	0.67143	0.35605
test vs test	kanamycin	0.70213	0.36380
test vs test	chlormezanone	0.60000	0.31010
test vs test	nitisinone	0.53731	0.27207
test vs test	monofluorophosphate	0.60000	0.10746
test vs test	quinapril	0.66234	0.40542
test vs test	prothionamide	0.45161	0.21423
test vs test	bortezomib	0.54688	0.32324
test vs test	colchicine	0.70492	0.33140
test vs test	pantothenate	0.61111	0.32711
test vs test	cysteine	0.73333	0.23656
test vs test	fluoxymesterone	0.88636	0.31036
test vs test	quinupristin	0.94937	0.43298
test vs test	ribavirin	0.85246	0.35131
test vs test	perampanel	0.72500	0.27744
test vs test	macitentan	0.62222	0.34745
test vs test	tryptophan	0.62857	0.30358
test vs test	iodoform	0.19048	0.03948
test vs test	mycophenolate_mofetil	0.78873	0.41606
test vs test	methandrostenolone	0.86486	0.30224
test vs test	ketotifen	0.61017	0.32270
test vs test	fluorescein	0.66667	0.28429
test vs test	prazosin	0.95522	0.39533
test vs test	telithromycin	0.75904	0.41950
test vs test	milnacipran	0.62222	0.28745
test vs test	magnesium_phosphate	0.60000	0.13834
test vs test	doxylamine	0.82222	0.34012
test vs test	doxorubicin_liposome	0.81967	0.39836
test vs test	droxidopa	0.70588	0.30307
test vs test	cyclophosphamide	0.51765	0.32747
test vs test	zinc_oxide	0.41667	0.05373
test vs test	flupirtine	0.59322	0.31942
test vs test	niacinamide	0.60606	0.22677
test vs test	tyrosine	0.69697	0.30764
test vs test	lenalidomide	0.70312	0.38304
test vs test	cefotaxime	0.72941	0.35469
test vs test	butylscopolamine	0.73239	0.39305
test vs test	pramoxine	0.88636	0.36399
test vs test	omeprazole	1.00000	0.33775
test vs test	sorafenib	0.69091	0.33735
test vs test	abiraterone	0.75610	0.31121
test vs test	alverine	0.62857	0.24617
test vs test	trifluoperazine	0.71930	0.30142
test vs test	nevirapine	0.67857	0.30223
test vs test	nandrolone	0.91892	0.30045
test vs test	dasabuvir	0.71084	0.33626
test vs test	carbamazepine	0.78378	0.25471
test vs test	ajmaline	0.61538	0.37399
test vs test	penicillamine	0.58621	0.21968
test vs test	verapamil	0.76471	0.36158
test vs test	brimonidine	0.59184	0.27601
test vs test	ganirelix	0.96203	0.40798
test vs test	nalmefene	0.91525	0.38491
test vs test	everolimus	0.76056	0.42431
test vs test	benzthiazide	0.90278	0.30150
test vs test	oxandrolone	0.80488	0.33761
test vs test	vinpocetine	0.71930	0.37030
test vs test	iodixanol	0.83051	0.36852
test vs test	methoxamine	0.70588	0.30410
test vs test	promegestone	0.81081	0.28105
test vs test	desoximetasone	0.97826	0.33115
test vs test	acetylcysteine	0.78788	0.27312
test vs test	potassium_aspartate	0.64865	0.25396
test vs test	pregabalin	0.60606	0.25269
test vs test	altretamine	0.48780	0.22877
test vs test	sulfinpyrazone	0.56790	0.31002
test vs test	imipenem	0.76056	0.36695
test vs test	tenoxicam	0.71084	0.33450
test vs test	dapagliflozin	0.72549	0.31397
test vs test	vildagliptin	0.67857	0.38565
test vs test	aceclofenac	0.78378	0.31964
test vs test	clorazepic_acid	0.64286	0.32387
test vs test	bisacodyl	0.64706	0.30333
test vs test	aspartame	0.65000	0.32758
test vs test	phenolphthalein	0.66667	0.27950
test vs test	nizatidine	0.50000	0.28397
test vs test	pioglitazone	0.59155	0.37012
test vs test	amoxapine	0.68333	0.31754
test vs test	promestriene	0.80000	0.31203
test vs test	nifuroxazide	0.62687	0.29018
test vs test	tacalcitol	0.90476	0.31513
test vs test	tiopronin	0.78788	0.27606
test vs test	ertapenem	0.83582	0.38129
test vs test	amezinium	0.68493	0.31396
test vs test	amphotericin_b	0.77193	0.37749
test vs test	esomeprazole	1.00000	0.33775
test vs test	anethole_trithione	0.39474	0.20074
test vs test	ivermectin	0.82456	0.35907
test vs test	atomoxetine	0.66667	0.31951
test vs test	calcipotriene	0.90244	0.30109
test vs test	hesperidin	0.79592	0.34695
test vs test	sulpiride	0.80460	0.36651
test vs test	decitabine	0.82353	0.37084
test vs test	acetic_acid	0.53846	0.13419
test vs test	chlorambucil	0.64151	0.31256
test vs test	desipramine	0.64583	0.30608
test vs test	alprenolol	0.95122	0.34197
test vs test	diclofenac	0.78378	0.28207
test vs test	clavulanate	0.60870	0.32776
test vs test	difluprednate	0.94000	0.33512
test vs test	dipyrone	0.63265	0.32168
test vs test	guanidine	0.57895	0.11326
test vs test	salmeterol	0.64815	0.36209
test vs test	carbinoxamine	0.82222	0.32746
test vs test	pirenzepine	0.73438	0.37269
test vs test	benzethonium	0.76471	0.34223
test vs test	sevelamer	0.35417	0.19699
test vs test	benzonatate	0.59615	0.33363
test vs test	esmolol	0.86667	0.36681
test vs test	lactitol	0.90625	0.29637
test vs test	dexchlorpheniramine	0.80488	0.27456
test vs test	carglumic_acid	0.68293	0.27211
test vs test	timolol	0.67742	0.38991
test vs test	prednisone	0.83673	0.34518
test vs test	pralatrexate	0.70769	0.34505
test vs test	urea	0.57895	0.15494
test vs test	tolperisone	0.71429	0.31226
test vs test	sulfadiazine	0.74194	0.24248
test vs test	cefadroxil	0.76712	0.36034
test vs test	oxymetazoline	0.61017	0.35490
test vs test	proguanil	0.48780	0.18575
test vs test	felodipine	0.52941	0.31209
test vs test	hydromorphone	0.89091	0.38966
test vs test	cyproterone	0.95455	0.30564
test vs test	trihexyphenidyl	0.67500	0.32732
test vs test	cholesterol	0.86486	0.28510
test vs test	loxoprofen	0.60526	0.28933
test vs test	hydrogen_peroxide	0.33333	0.09230
test vs test	synephrine	0.71795	0.30150
test vs test	minoxidil	0.58904	0.30175
test vs test	lansoprazole	0.82812	0.33035
test vs test	bamifylline	0.81159	0.41059
test vs test	pamidronate	0.55102	0.25262
test vs test	carbimazole	0.50877	0.28320
test vs test	histrelin	0.93506	0.41513
test vs test	molsidomine	0.65753	0.33640
test vs test	loteprednol_etabonate	0.86275	0.33125
test vs test	demeclocycline	0.59155	0.36175
test vs test	trospium	0.72881	0.36650
test vs test	nebivolol	0.64815	0.34200
test vs test	abarelix	0.86585	0.43006
test vs test	buflomedil	0.79167	0.37686
test vs test	lithium	0.50000	0.02927
test vs test	benproperine	0.76087	0.35900
test vs test	dolasetron	0.66667	0.37878
test vs test	linaclotide	0.84211	0.42074
test vs test	calcium	0.50000	0.02932
test vs test	mitomycin	0.71951	0.38843
test vs test	vitamin_d3	0.90476	0.31608
test vs test	oxypertine	0.71429	0.39949
test vs test	pristinamycin	0.94937	0.44038
test vs test	ibutilide	0.78873	0.32930
test vs test	mivacurium	0.76923	0.41407
test vs test	folate	0.70769	0.35385
test vs test	methoxyphenamine	0.66667	0.28693
test vs test	clothiapine	0.78000	0.27603
test vs test	tolazamide	0.66279	0.29904
test vs test	haloperidol	0.71429	0.38004
test vs test	cabergoline	0.71053	0.37706
test vs test	phenazopyridine	0.74286	0.21901
test vs test	pirbuterol	0.67925	0.37559
test vs test	trimeprazine	0.58333	0.35650
test vs test	periciazine	0.64000	0.34704
test vs test	adenosine_triphosphate	0.77465	0.35579
test vs test	fenofibrate	0.64706	0.28594
test vs test	ergotamine	0.76190	0.42352
test vs test	diethylstilbestrol	0.58065	0.25147
test vs test	idarubicin	0.96154	0.38806
test vs test	vinburnine	0.71930	0.36783
test vs test	triptorelin	0.93506	0.41836
test vs test	medroxyprogesterone	0.91892	0.30900
test vs test	bendamustine	0.66667	0.36828
test vs test	glycopyrronium	0.69072	0.34135
test vs test	letrozole	0.60000	0.20759
test vs test	indapamide	0.65823	0.29463
test vs test	procaterol	0.58182	0.36235
test vs test	tartrate	0.65714	0.29203
test vs test	neostigmine	0.47273	0.29658
test vs test	maltose	0.88571	0.30705
test vs test	insulin_detemir	0.87059	0.40813
test vs test	citicoline	0.68539	0.37279
test vs test	mepivacaine	0.61667	0.34015
